State,Date,Total,Category
South Dakota,09/21/19,14187720,Beverages
South Dakota,09/28/19,14373044,Beverages
South Dakota,10/05/19,13605783,Beverages
South Dakota,10/12/19,17101509,Beverages
South Dakota,10/19/19,13735356,Beverages
South Dakota,10/26/19,14731299,Beverages
South Dakota,11/02/19,14860235,Beverages
South Dakota,11/09/19,14181717,Beverages
South Dakota,11/16/19,13779910,Beverages
South Dakota,11/23/19,14689069,Beverages
South Dakota,11/30/19,14972829,Beverages
South Dakota,12/07/19,13025753,Beverages
South Dakota,12/14/19,13254805,Beverages
South Dakota,12/21/19,13778921,Beverages
South Dakota,12/28/19,13092303,Beverages
South Dakota,01/04/20,13189991,Beverages
South Dakota,01/11/20,17032958,Beverages
South Dakota,01/18/20,13593142,Beverages
South Dakota,01/25/20,13852607,Beverages
South Dakota,02/01/20,13950142,Beverages
South Dakota,02/08/20,13882245,Beverages
South Dakota,02/15/20,13483265,Beverages
South Dakota,02/22/20,14154103,Beverages
South Dakota,02/29/20,14036232,Beverages
South Dakota,03/07/20,15929419,Beverages
South Dakota,03/14/20,16337752,Beverages
South Dakota,03/21/20,17091604,Beverages
South Dakota,03/28/20,15702527,Beverages
South Dakota,04/04/20,16389668,Beverages
South Dakota,04/11/20,17038727,Beverages
South Dakota,04/18/20,15807125,Beverages
South Dakota,04/25/20,15791210,Beverages
South Dakota,05/02/20,16669358,Beverages
South Dakota,05/09/20,15949602,Beverages
South Dakota,05/16/20,16349433,Beverages
South Dakota,05/23/20,15422870,Beverages
South Dakota,05/30/20,16067145,Beverages
South Dakota,06/06/20,16947909,Beverages
South Dakota,06/13/20,16855839,Beverages
South Dakota,06/20/20,17288675,Beverages
South Dakota,06/27/20,17962349,Beverages
South Dakota,07/04/20,16631335,Beverages
South Dakota,07/11/20,16643448,Beverages
South Dakota,07/18/20,16603482,Beverages
South Dakota,07/25/20,14514677,Beverages
South Dakota,08/01/20,17032701,Beverages
South Dakota,08/08/20,16098012,Beverages
South Dakota,08/15/20,16768371,Beverages
South Dakota,08/22/20,17102781,Beverages
South Dakota,08/29/20,16082015,Beverages
South Dakota,09/05/20,14296962,Beverages
South Dakota,09/12/20,11921675,Beverages
South Dakota,09/19/20,13669149,Beverages
South Dakota,09/26/20,14398883,Beverages
South Dakota,10/03/20,13798734,Beverages
South Dakota,10/10/20,14391057,Beverages
South Dakota,10/17/20,15061987,Beverages
South Dakota,10/24/20,14291820,Beverages
South Dakota,10/31/20,14951948,Beverages
South Dakota,11/07/20,14311837,Beverages
South Dakota,11/14/20,13900054,Beverages
South Dakota,11/21/20,14891125,Beverages
South Dakota,11/28/20,14474352,Beverages
South Dakota,12/05/20,13263517,Beverages
South Dakota,12/12/20,11933490,Beverages
South Dakota,12/19/20,13333663,Beverages
South Dakota,12/26/20,12140040,Beverages
South Dakota,01/02/21,13193664,Beverages
South Dakota,01/09/21,13731494,Beverages
South Dakota,01/16/21,14456393,Beverages
South Dakota,01/23/21,13820410,Beverages
South Dakota,01/30/21,13948029,Beverages
South Dakota,02/06/21,14060521,Beverages
South Dakota,02/13/21,13744949,Beverages
South Dakota,02/20/21,13621279,Beverages
South Dakota,02/27/21,13721255,Beverages
South Dakota,03/06/21,16062643,Beverages
South Dakota,03/13/21,17071674,Beverages
South Dakota,03/20/21,16257341,Beverages
South Dakota,03/27/21,16774950,Beverages
South Dakota,04/03/21,16013682,Beverages
South Dakota,04/10/21,16691535,Beverages
South Dakota,04/17/21,15916303,Beverages
South Dakota,04/24/21,16050882,Beverages
South Dakota,05/01/21,16377807,Beverages
South Dakota,05/08/21,17185390,Beverages
South Dakota,05/15/21,16852509,Beverages
South Dakota,05/22/21,16801013,Beverages
South Dakota,05/29/21,16743285,Beverages
South Dakota,06/05/21,17623063,Beverages
South Dakota,06/12/21,16964300,Beverages
South Dakota,06/19/21,17083105,Beverages
South Dakota,06/26/21,18192726,Beverages
South Dakota,07/03/21,18022710,Beverages
South Dakota,07/10/21,16940232,Beverages
South Dakota,07/17/21,17371344,Beverages
South Dakota,07/24/21,16445827,Beverages
South Dakota,07/31/21,17322560,Beverages
South Dakota,08/07/21,16831078,Beverages
South Dakota,08/14/21,17411094,Beverages
South Dakota,08/21/21,16460723,Beverages
South Dakota,08/28/21,14850042,Beverages
South Dakota,09/04/21,13968618,Beverages
South Dakota,09/11/21,15032663,Beverages
South Dakota,09/18/21,13926153,Beverages
South Dakota,09/25/21,14924323,Beverages
South Dakota,10/02/21,14632865,Beverages
South Dakota,10/09/21,15112883,Beverages
South Dakota,10/16/21,15023102,Beverages
South Dakota,10/23/21,14808561,Beverages
South Dakota,10/30/21,15176166,Beverages
South Dakota,11/06/21,13994394,Beverages
South Dakota,11/13/21,15432153,Beverages
South Dakota,11/20/21,15378324,Beverages
South Dakota,11/27/21,14334199,Beverages
South Dakota,12/04/21,13023424,Beverages
South Dakota,12/11/21,13550876,Beverages
South Dakota,12/18/21,14313765,Beverages
South Dakota,12/25/21,13760658,Beverages
South Dakota,01/01/22,13877290,Beverages
South Dakota,01/08/22,15871965,Beverages
South Dakota,01/15/22,13745398,Beverages
South Dakota,01/22/22,14212054,Beverages
South Dakota,01/29/22,13946988,Beverages
South Dakota,02/05/22,14352776,Beverages
South Dakota,02/12/22,14787732,Beverages
South Dakota,02/19/22,14319175,Beverages
South Dakota,02/26/22,15068966,Beverages
South Dakota,03/05/22,16450851,Beverages
South Dakota,03/12/22,16826662,Beverages
South Dakota,03/19/22,16410267,Beverages
South Dakota,03/26/22,16856446,Beverages
South Dakota,04/02/22,16873995,Beverages
South Dakota,04/09/22,17766104,Beverages
South Dakota,04/16/22,16621228,Beverages
South Dakota,04/23/22,16577899,Beverages
South Dakota,04/30/22,16235258,Beverages
South Dakota,05/07/22,17550800,Beverages
South Dakota,05/14/22,17185893,Beverages
South Dakota,05/21/22,16194182,Beverages
South Dakota,05/28/22,16444962,Beverages
South Dakota,06/04/22,17324363,Beverages
South Dakota,06/11/22,18578974,Beverages
South Dakota,06/18/22,18349837,Beverages
South Dakota,06/25/22,17902711,Beverages
South Dakota,07/02/22,18220865,Beverages
South Dakota,07/09/22,17212014,Beverages
South Dakota,07/16/22,16755411,Beverages
South Dakota,07/23/22,17611204,Beverages
South Dakota,07/30/22,17460853,Beverages
South Dakota,08/06/22,18134926,Beverages
South Dakota,08/13/22,15128827,Beverages
South Dakota,08/20/22,16671229,Beverages
South Dakota,08/27/22,17573676,Beverages
South Dakota,09/03/22,12992553,Beverages
South Dakota,09/10/22,12912620,Beverages
South Dakota,09/17/22,14983445,Beverages
South Dakota,09/24/22,14279435,Beverages
South Dakota,10/01/22,14974309,Beverages
South Dakota,10/08/22,14292991,Beverages
South Dakota,10/15/22,14392298,Beverages
South Dakota,10/22/22,14655113,Beverages
South Dakota,10/29/22,14760914,Beverages
South Dakota,11/05/22,15232397,Beverages
South Dakota,11/12/22,14292260,Beverages
South Dakota,11/19/22,14406169,Beverages
South Dakota,11/26/22,14393719,Beverages
South Dakota,12/03/22,13793224,Beverages
South Dakota,12/10/22,14293875,Beverages
South Dakota,12/17/22,13668130,Beverages
South Dakota,12/24/22,13448652,Beverages
South Dakota,12/31/22,13505665,Beverages
Tennessee,01/12/19,118827563,Beverages
Tennessee,01/19/19,128388094,Beverages
Tennessee,01/26/19,129441005,Beverages
Tennessee,02/02/19,123556193,Beverages
Tennessee,02/09/19,120737241,Beverages
Tennessee,02/16/19,130816999,Beverages
Tennessee,02/23/19,120006666,Beverages
Tennessee,03/02/19,146040166,Beverages
Tennessee,03/09/19,145548768,Beverages
Tennessee,03/16/19,147210080,Beverages
Tennessee,03/23/19,145856584,Beverages
Tennessee,03/30/19,147078402,Beverages
Tennessee,04/06/19,145598715,Beverages
Tennessee,04/13/19,153103370,Beverages
Tennessee,04/20/19,152100282,Beverages
Tennessee,04/27/19,152764340,Beverages
Tennessee,05/04/19,146558802,Beverages
Tennessee,05/11/19,150574470,Beverages
Tennessee,05/18/19,150144403,Beverages
Tennessee,05/25/19,148433412,Beverages
Tennessee,06/01/19,158892930,Beverages
Tennessee,06/08/19,162844153,Beverages
Tennessee,06/15/19,159583343,Beverages
Tennessee,06/22/19,148749568,Beverages
Tennessee,06/29/19,156439114,Beverages
Tennessee,07/06/19,148801958,Beverages
Tennessee,07/13/19,158495269,Beverages
Tennessee,07/20/19,154696558,Beverages
Tennessee,07/27/19,178441480,Beverages
Tennessee,08/03/19,182378015,Beverages
Tennessee,08/10/19,150279707,Beverages
Tennessee,08/17/19,187177755,Beverages
Tennessee,08/24/19,145224069,Beverages
Tennessee,08/31/19,145700623,Beverages
Tennessee,09/07/19,130141168,Beverages
Tennessee,09/14/19,125667135,Beverages
Tennessee,09/21/19,123757447,Beverages
Tennessee,09/28/19,130921739,Beverages
Tennessee,10/05/19,131603460,Beverages
Tennessee,10/12/19,130292158,Beverages
Tennessee,10/19/19,123447664,Beverages
Tennessee,10/26/19,124125171,Beverages
Tennessee,11/02/19,131704765,Beverages
Tennessee,11/09/19,125747075,Beverages
Tennessee,11/16/19,131054343,Beverages
Tennessee,11/23/19,108505944,Beverages
Tennessee,11/30/19,126472532,Beverages
Tennessee,12/07/19,115077243,Beverages
Tennessee,12/14/19,106721759,Beverages
Tennessee,12/21/19,104617062,Beverages
Tennessee,12/28/19,124973638,Beverages
Tennessee,01/04/20,124971680,Beverages
Tennessee,01/11/20,121625910,Beverages
Tennessee,01/18/20,120148818,Beverages
Tennessee,01/25/20,123377820,Beverages
Tennessee,02/01/20,130904377,Beverages
Tennessee,02/08/20,127119648,Beverages
Tennessee,02/15/20,132034655,Beverages
Tennessee,02/22/20,127269311,Beverages
Tennessee,02/29/20,126396186,Beverages
Tennessee,03/07/20,145198178,Beverages
Tennessee,03/14/20,153671257,Beverages
Tennessee,03/21/20,157311018,Beverages
Tennessee,03/28/20,124524445,Beverages
Tennessee,04/04/20,155105041,Beverages
Tennessee,04/11/20,152127268,Beverages
Tennessee,04/18/20,143055508,Beverages
Tennessee,04/25/20,182715905,Beverages
Tennessee,05/02/20,154710520,Beverages
Tennessee,05/09/20,149168364,Beverages
Tennessee,05/16/20,155257002,Beverages
Tennessee,05/23/20,143361106,Beverages
Tennessee,05/30/20,177368563,Beverages
Tennessee,06/06/20,162826804,Beverages
Tennessee,06/13/20,165763672,Beverages
Tennessee,06/20/20,152068997,Beverages
Tennessee,06/27/20,152484480,Beverages
Tennessee,07/04/20,152369968,Beverages
Tennessee,07/11/20,157434665,Beverages
Tennessee,07/18/20,157495527,Beverages
Tennessee,07/25/20,156061411,Beverages
Tennessee,08/01/20,157011879,Beverages
Tennessee,08/08/20,145057855,Beverages
Tennessee,08/15/20,148513202,Beverages
Tennessee,08/22/20,157429492,Beverages
Tennessee,08/29/20,143675476,Beverages
Tennessee,09/05/20,128528015,Beverages
Tennessee,09/12/20,126464194,Beverages
Tennessee,09/19/20,128940319,Beverages
Tennessee,09/26/20,126871112,Beverages
Tennessee,10/03/20,135953672,Beverages
Tennessee,10/10/20,124412611,Beverages
Tennessee,10/17/20,128570895,Beverages
Tennessee,10/24/20,131043155,Beverages
Tennessee,10/31/20,132113487,Beverages
Tennessee,11/07/20,132009700,Beverages
Tennessee,11/14/20,135999712,Beverages
Tennessee,11/21/20,128998928,Beverages
Tennessee,11/28/20,138203467,Beverages
Tennessee,12/05/20,122867334,Beverages
Tennessee,12/12/20,124322552,Beverages
Tennessee,12/19/20,128488942,Beverages
Tennessee,12/26/20,121344889,Beverages
Tennessee,01/02/21,129208651,Beverages
Tennessee,01/09/21,125233302,Beverages
Tennessee,01/16/21,128887254,Beverages
Tennessee,01/23/21,127263253,Beverages
Tennessee,01/30/21,133114710,Beverages
Tennessee,02/06/21,134019946,Beverages
Tennessee,02/13/21,127726397,Beverages
Tennessee,02/20/21,124072164,Beverages
Tennessee,02/27/21,128991211,Beverages
Tennessee,03/06/21,155535543,Beverages
Tennessee,03/13/21,149694671,Beverages
Tennessee,03/20/21,150000874,Beverages
Tennessee,03/27/21,148906242,Beverages
Tennessee,04/03/21,150887903,Beverages
Tennessee,04/10/21,158462371,Beverages
Tennessee,04/17/21,150074466,Beverages
Tennessee,04/24/21,146840359,Beverages
Tennessee,05/01/21,146851820,Beverages
Tennessee,05/08/21,146685066,Beverages
Tennessee,05/15/21,145178110,Beverages
Tennessee,05/22/21,157839782,Beverages
Tennessee,05/29/21,143003333,Beverages
Tennessee,06/05/21,169166973,Beverages
Tennessee,06/12/21,168114028,Beverages
Tennessee,06/19/21,168560114,Beverages
Tennessee,06/26/21,163531813,Beverages
Tennessee,07/03/21,155186156,Beverages
Tennessee,07/10/21,157506189,Beverages
Tennessee,07/17/21,151665317,Beverages
Tennessee,07/24/21,138319826,Beverages
Tennessee,07/31/21,160416081,Beverages
Tennessee,08/07/21,159782102,Beverages
Tennessee,08/14/21,154945447,Beverages
Tennessee,08/21/21,152406725,Beverages
Tennessee,08/28/21,156255876,Beverages
Tennessee,09/04/21,133589376,Beverages
Tennessee,09/11/21,129509417,Beverages
Tennessee,09/18/21,136270483,Beverages
Tennessee,09/25/21,137630380,Beverages
Tennessee,10/02/21,130729329,Beverages
Tennessee,10/09/21,132075472,Beverages
Tennessee,10/16/21,130516458,Beverages
Tennessee,10/23/21,135098207,Beverages
Tennessee,10/30/21,138466189,Beverages
Tennessee,11/06/21,129739261,Beverages
Tennessee,11/13/21,135816378,Beverages
Tennessee,11/20/21,132006907,Beverages
Tennessee,11/27/21,138476938,Beverages
Tennessee,12/04/21,123274515,Beverages
Tennessee,12/11/21,126793474,Beverages
Tennessee,12/18/21,127934117,Beverages
Tennessee,12/25/21,129918299,Beverages
Tennessee,01/01/22,130000528,Beverages
Tennessee,01/08/22,123166304,Beverages
Tennessee,01/15/22,125874461,Beverages
Tennessee,01/22/22,127969275,Beverages
Tennessee,01/29/22,131306669,Beverages
Tennessee,02/05/22,126028194,Beverages
Tennessee,02/12/22,134785048,Beverages
Tennessee,02/19/22,128683993,Beverages
Tennessee,02/26/22,126643735,Beverages
Tennessee,03/05/22,148370273,Beverages
Tennessee,03/12/22,156518226,Beverages
Tennessee,03/19/22,154509280,Beverages
Tennessee,03/26/22,148677860,Beverages
Tennessee,04/02/22,179680015,Beverages
Tennessee,04/09/22,155670541,Beverages
Tennessee,04/16/22,148774284,Beverages
Tennessee,04/23/22,147403444,Beverages
Tennessee,04/30/22,151187750,Beverages
Tennessee,05/07/22,160389865,Beverages
Tennessee,05/14/22,146313056,Beverages
Tennessee,05/21/22,157019092,Beverages
Tennessee,05/28/22,146779497,Beverages
Tennessee,06/04/22,171364852,Beverages
Tennessee,06/11/22,166874350,Beverages
Tennessee,06/18/22,160388645,Beverages
Tennessee,06/25/22,169888282,Beverages
Tennessee,07/02/22,163260797,Beverages
Tennessee,07/09/22,159045528,Beverages
Tennessee,07/16/22,162929107,Beverages
Tennessee,07/23/22,155434774,Beverages
Tennessee,07/30/22,163362998,Beverages
Tennessee,08/06/22,159835554,Beverages
Tennessee,08/13/22,157478519,Beverages
Tennessee,08/20/22,163942365,Beverages
Tennessee,08/27/22,148995238,Beverages
Tennessee,09/03/22,138988503,Beverages
Tennessee,09/10/22,141216705,Beverages
Tennessee,09/17/22,132780885,Beverages
Tennessee,09/24/22,131351342,Beverages
Tennessee,10/01/22,129704291,Beverages
Tennessee,10/08/22,134926146,Beverages
Tennessee,10/15/22,129351620,Beverages
Tennessee,10/22/22,135927889,Beverages
Tennessee,10/29/22,132774987,Beverages
Tennessee,11/05/22,136121508,Beverages
Tennessee,11/12/22,130954626,Beverages
Tennessee,11/19/22,134785187,Beverages
Tennessee,11/26/22,143580561,Beverages
Tennessee,12/03/22,129072463,Beverages
Tennessee,12/10/22,130421794,Beverages
Tennessee,12/17/22,130467343,Beverages
Tennessee,12/24/22,125799981,Beverages
Tennessee,12/31/22,132509001,Beverages
Texas,01/12/19,415981956,Beverages
Texas,01/19/19,447400662,Beverages
Texas,01/26/19,435600951,Beverages
Texas,02/02/19,378938475,Beverages
Texas,02/09/19,436007515,Beverages
Texas,02/16/19,435635126,Beverages
Texas,02/23/19,465215169,Beverages
Texas,03/02/19,496933307,Beverages
Texas,03/09/19,540095268,Beverages
Texas,03/16/19,522687444,Beverages
Texas,03/23/19,535106020,Beverages
Texas,03/30/19,497704872,Beverages
Texas,04/06/19,541707562,Beverages
Texas,04/13/19,546386537,Beverages
Texas,04/20/19,525978009,Beverages
Texas,04/27/19,535027466,Beverages
Texas,05/04/19,521287979,Beverages
Texas,05/11/19,539652352,Beverages
Texas,05/18/19,508569565,Beverages
Texas,05/25/19,522316255,Beverages
Texas,06/01/19,578477183,Beverages
Texas,06/08/19,539325257,Beverages
Texas,06/15/19,566542759,Beverages
Texas,06/22/19,567714357,Beverages
Texas,06/29/19,527862345,Beverages
Texas,07/06/19,547538042,Beverages
Texas,07/13/19,559056426,Beverages
Texas,07/20/19,563633895,Beverages
Texas,07/27/19,534669589,Beverages
Texas,08/03/19,518855352,Beverages
Texas,08/10/19,527288731,Beverages
Texas,08/17/19,625027916,Beverages
Texas,08/24/19,526124857,Beverages
Texas,08/31/19,541245148,Beverages
Texas,09/07/19,469898615,Beverages
Texas,09/14/19,453627332,Beverages
Texas,09/21/19,471775876,Beverages
Texas,09/28/19,473590646,Beverages
Texas,10/05/19,462018052,Beverages
Texas,10/12/19,450873566,Beverages
Texas,10/19/19,456524738,Beverages
Texas,10/26/19,468101900,Beverages
Texas,11/02/19,476628065,Beverages
Texas,11/09/19,467586239,Beverages
Texas,11/16/19,458105601,Beverages
Texas,11/23/19,483615171,Beverages
Texas,11/30/19,454675094,Beverages
Texas,12/07/19,405348621,Beverages
Texas,12/14/19,434953229,Beverages
Texas,12/21/19,445822986,Beverages
Texas,12/28/19,437994492,Beverages
Texas,01/04/20,430836127,Beverages
Texas,01/11/20,424568030,Beverages
Texas,01/18/20,431731043,Beverages
Texas,01/25/20,432935913,Beverages
Texas,02/01/20,463427500,Beverages
Texas,02/08/20,438560183,Beverages
Texas,02/15/20,427305970,Beverages
Texas,02/22/20,439241316,Beverages
Texas,02/29/20,469312848,Beverages
Texas,03/07/20,545742111,Beverages
Texas,03/14/20,504024141,Beverages
Texas,03/21/20,535566467,Beverages
Texas,03/28/20,519194315,Beverages
Texas,04/04/20,554184583,Beverages
Texas,04/11/20,508373572,Beverages
Texas,04/18/20,517883938,Beverages
Texas,04/25/20,516915393,Beverages
Texas,05/02/20,504611163,Beverages
Texas,05/09/20,546113911,Beverages
Texas,05/16/20,514476521,Beverages
Texas,05/23/20,525542992,Beverages
Texas,05/30/20,513110078,Beverages
Texas,06/06/20,556479152,Beverages
Texas,06/13/20,684671195,Beverages
Texas,06/20/20,556235729,Beverages
Texas,06/27/20,529727046,Beverages
Texas,07/04/20,539109614,Beverages
Texas,07/11/20,562517819,Beverages
Texas,07/18/20,540413732,Beverages
Texas,07/25/20,558655020,Beverages
Texas,08/01/20,553438559,Beverages
Texas,08/08/20,551026824,Beverages
Texas,08/15/20,558522293,Beverages
Texas,08/22/20,534648600,Beverages
Texas,08/29/20,555648139,Beverages
Texas,09/05/20,444722074,Beverages
Texas,09/12/20,443984184,Beverages
Texas,09/19/20,463609464,Beverages
Texas,09/26/20,441003079,Beverages
Texas,10/03/20,473648046,Beverages
Texas,10/10/20,455556268,Beverages
Texas,10/17/20,462027877,Beverages
Texas,10/24/20,446609683,Beverages
Texas,10/31/20,448806600,Beverages
Texas,11/07/20,446543975,Beverages
Texas,11/14/20,467580212,Beverages
Texas,11/21/20,475642911,Beverages
Texas,11/28/20,488401518,Beverages
Texas,12/05/20,433883476,Beverages
Texas,12/12/20,449430625,Beverages
Texas,12/19/20,440037906,Beverages
Texas,12/26/20,438225643,Beverages
Texas,01/02/21,457493075,Beverages
Texas,01/09/21,435894993,Beverages
Texas,01/16/21,440667356,Beverages
Texas,01/23/21,442394219,Beverages
Texas,01/30/21,471328615,Beverages
Texas,02/06/21,438130534,Beverages
Texas,02/13/21,432743907,Beverages
Texas,02/20/21,457529909,Beverages
Texas,02/27/21,466194077,Beverages
Texas,03/06/21,522329243,Beverages
Texas,03/13/21,562963641,Beverages
Texas,03/20/21,551737577,Beverages
Texas,03/27/21,554216705,Beverages
Texas,04/03/21,547797765,Beverages
Texas,04/10/21,562384729,Beverages
Texas,04/17/21,524182163,Beverages
Texas,04/24/21,551427341,Beverages
Texas,05/01/21,519135812,Beverages
Texas,05/08/21,544751702,Beverages
Texas,05/15/21,533181622,Beverages
Texas,05/22/21,534481416,Beverages
Texas,05/29/21,512228343,Beverages
Texas,06/05/21,562515707,Beverages
Texas,06/12/21,573759357,Beverages
Texas,06/19/21,545773643,Beverages
Texas,06/26/21,594728808,Beverages
Texas,07/03/21,584729460,Beverages
Texas,07/10/21,561413470,Beverages
Texas,07/17/21,540440625,Beverages
Texas,07/24/21,541852301,Beverages
Texas,07/31/21,528559817,Beverages
Texas,08/07/21,526799476,Beverages
Texas,08/14/21,535525560,Beverages
Texas,08/21/21,543279461,Beverages
Texas,08/28/21,549888446,Beverages
Texas,09/04/21,448348136,Beverages
Texas,09/11/21,473929630,Beverages
Texas,09/18/21,462626690,Beverages
Texas,09/25/21,484905820,Beverages
Texas,10/02/21,398843098,Beverages
Texas,10/09/21,444936805,Beverages
Texas,10/16/21,477450212,Beverages
Texas,10/23/21,468117087,Beverages
Texas,10/30/21,483472155,Beverages
Texas,11/06/21,478774364,Beverages
Texas,11/13/21,453336768,Beverages
Texas,11/20/21,553437592,Beverages
Texas,11/27/21,487479502,Beverages
Texas,12/04/21,366442075,Beverages
Texas,12/11/21,430397812,Beverages
Texas,12/18/21,425551345,Beverages
Texas,12/25/21,452980382,Beverages
Texas,01/01/22,444034386,Beverages
Texas,01/08/22,441828260,Beverages
Texas,01/15/22,431132214,Beverages
Texas,01/22/22,446124523,Beverages
Texas,01/29/22,445328982,Beverages
Texas,02/05/22,476236348,Beverages
Texas,02/12/22,477711552,Beverages
Texas,02/19/22,479102732,Beverages
Texas,02/26/22,483746823,Beverages
Texas,03/05/22,545969702,Beverages
Texas,03/12/22,541564838,Beverages
Texas,03/19/22,551287649,Beverages
Texas,03/26/22,523097168,Beverages
Texas,04/02/22,545947191,Beverages
Texas,04/09/22,570362406,Beverages
Texas,04/16/22,565598617,Beverages
Texas,04/23/22,523451879,Beverages
Texas,04/30/22,538775167,Beverages
Texas,05/07/22,559656052,Beverages
Texas,05/14/22,542341183,Beverages
Texas,05/21/22,537480937,Beverages
Texas,05/28/22,533614274,Beverages
Texas,06/04/22,583939581,Beverages
Texas,06/11/22,567963444,Beverages
Texas,06/18/22,573939050,Beverages
Texas,06/25/22,552995766,Beverages
Texas,07/02/22,553648124,Beverages
Texas,07/09/22,546781956,Beverages
Texas,07/16/22,557365427,Beverages
Texas,07/23/22,570482360,Beverages
Texas,07/30/22,543098729,Beverages
Texas,08/06/22,570170838,Beverages
Texas,08/13/22,576141566,Beverages
Texas,08/20/22,544209273,Beverages
Texas,08/27/22,558745299,Beverages
Texas,09/03/22,467949519,Beverages
Texas,09/10/22,489367702,Beverages
Texas,09/17/22,456762161,Beverages
Texas,09/24/22,454539169,Beverages
Texas,10/01/22,392175967,Beverages
Texas,10/08/22,495463487,Beverages
Texas,10/15/22,485063573,Beverages
Texas,10/22/22,498001624,Beverages
Texas,10/29/22,477913351,Beverages
Texas,11/05/22,467310945,Beverages
Texas,11/12/22,469740462,Beverages
Texas,11/19/22,480849398,Beverages
Texas,11/26/22,483726470,Beverages
Texas,12/03/22,431153950,Beverages
Texas,12/10/22,422582211,Beverages
Texas,12/17/22,448985323,Beverages
Texas,12/24/22,433312784,Beverages
Texas,12/31/22,462217295,Beverages
Utah,01/12/19,40740257,Beverages
Utah,01/19/19,38534298,Beverages
Utah,01/26/19,39530625,Beverages
Utah,02/02/19,38131914,Beverages
Utah,02/09/19,40937023,Beverages
Utah,02/16/19,38059985,Beverages
Utah,02/23/19,39867271,Beverages
Utah,03/02/19,45679300,Beverages
Utah,03/09/19,49407933,Beverages
Utah,03/16/19,46222441,Beverages
Utah,03/23/19,46116419,Beverages
Utah,03/30/19,48841775,Beverages
Utah,04/06/19,45923633,Beverages
Utah,04/13/19,47945156,Beverages
Utah,04/20/19,46918841,Beverages
Utah,04/27/19,47076402,Beverages
Utah,05/04/19,48393723,Beverages
Utah,05/11/19,45135073,Beverages
Utah,05/18/19,48575239,Beverages
Utah,05/25/19,48131665,Beverages
Utah,06/01/19,50787744,Beverages
Utah,06/08/19,52213092,Beverages
Utah,06/15/19,48823252,Beverages
Utah,06/22/19,51667881,Beverages
Utah,06/29/19,52001903,Beverages
Utah,07/06/19,56209072,Beverages
Utah,07/13/19,61173023,Beverages
Utah,07/20/19,50636232,Beverages
Utah,07/27/19,49043789,Beverages
Utah,08/03/19,48046381,Beverages
Utah,08/10/19,47796617,Beverages
Utah,08/17/19,48172030,Beverages
Utah,08/24/19,45330660,Beverages
Utah,08/31/19,47694690,Beverages
Utah,09/07/19,43071509,Beverages
Utah,09/14/19,39854416,Beverages
Utah,09/21/19,40114425,Beverages
Utah,09/28/19,48185359,Beverages
Utah,10/05/19,41460562,Beverages
Utah,10/12/19,41635175,Beverages
Utah,10/19/19,41973771,Beverages
Utah,10/26/19,43191749,Beverages
Utah,11/02/19,39991783,Beverages
Utah,11/09/19,42349331,Beverages
Utah,11/16/19,43734543,Beverages
Utah,11/23/19,40672363,Beverages
Utah,11/30/19,43369201,Beverages
Utah,12/07/19,38001852,Beverages
Utah,12/14/19,40338126,Beverages
Utah,12/21/19,37792723,Beverages
Utah,12/28/19,39554403,Beverages
Utah,01/04/20,38758429,Beverages
Utah,01/11/20,38754538,Beverages
Utah,01/18/20,39305221,Beverages
Utah,01/25/20,40187084,Beverages
Utah,02/01/20,41202909,Beverages
Utah,02/08/20,40360132,Beverages
Utah,02/15/20,39985892,Beverages
Utah,02/22/20,40337085,Beverages
Utah,02/29/20,42327896,Beverages
Utah,03/07/20,48771974,Beverages
Utah,03/14/20,50171079,Beverages
Utah,03/21/20,49606770,Beverages
Utah,03/28/20,48681645,Beverages
Utah,04/04/20,49850623,Beverages
Utah,04/11/20,48232436,Beverages
Utah,04/18/20,47621051,Beverages
Utah,04/25/20,47051157,Beverages
Utah,05/02/20,46236746,Beverages
Utah,05/09/20,46498099,Beverages
Utah,05/16/20,58197218,Beverages
Utah,05/23/20,48375746,Beverages
Utah,05/30/20,48265660,Beverages
Utah,06/06/20,48848175,Beverages
Utah,06/13/20,49482745,Beverages
Utah,06/20/20,51317017,Beverages
Utah,06/27/20,52693609,Beverages
Utah,07/04/20,47797028,Beverages
Utah,07/11/20,50153410,Beverages
Utah,07/18/20,49572778,Beverages
Utah,07/25/20,46888701,Beverages
Utah,08/01/20,48790053,Beverages
Utah,08/08/20,49715948,Beverages
Utah,08/15/20,56890386,Beverages
Utah,08/22/20,43094357,Beverages
Utah,08/29/20,48503018,Beverages
Utah,09/05/20,50785731,Beverages
Utah,09/12/20,42451712,Beverages
Utah,09/19/20,42421445,Beverages
Utah,09/26/20,41836537,Beverages
Utah,10/03/20,42253758,Beverages
Utah,10/10/20,41928968,Beverages
Utah,10/17/20,42608785,Beverages
Utah,10/24/20,44047279,Beverages
Utah,10/31/20,41159106,Beverages
Utah,11/07/20,41117232,Beverages
Utah,11/14/20,41027368,Beverages
Utah,11/21/20,43989480,Beverages
Utah,11/28/20,44435775,Beverages
Utah,12/05/20,38518135,Beverages
Utah,12/12/20,40824335,Beverages
Utah,12/19/20,40164619,Beverages
Utah,12/26/20,41327872,Beverages
Utah,01/02/21,40239951,Beverages
Utah,01/09/21,41227780,Beverages
Utah,01/16/21,38283742,Beverages
Utah,01/23/21,40933877,Beverages
Utah,01/30/21,39896841,Beverages
